laptop_ID;Company;Product;TypeName;Inches;ScreenResolution;Cpu;Ram(GB);Memory;Gpu;OpSys;Weight;Price_euros
1157;MSI;GP62M 7RDX;Gaming;156;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;Windows 10;2.4kg;114280
1160;HP;Spectre Pro;2 in 1 Convertible;133;Full HD / Touchscreen 1920x1080;Intel Core i5 6300U 2.4GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;1.48kg;162900
1161;HP;ZBook 15;Workstation;156;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;256GB SSD;Nvidia Quadro M1000M;Windows 7;2.59kg;222900
1162;HP;Spectre Pro;2 in 1 Convertible;133;Touchscreen 2560x1440;Intel Core i7 6600U 2.6GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;1.48kg;179900
1163;HP;ZBook Studio;Workstation;156;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;256GB SSD;Nvidia Quadro M1000M;Windows 7;2.0kg;189900
1164;HP;EliteBook 820;Ultrabook;125;Full HD 1920x1080;Intel Core i7 6500U 2.50GHz;8;256GB SSD;Intel HD Graphics 520;Windows 7;1.26kg;229695
1165;Dell;Vostro 5568;Notebook;156;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Nvidia GeForce 940MX;Windows 10;2.18kg;100990
1166;HP;EliteBook 850;Notebook;156;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256GB SSD;Intel HD Graphics 520;Windows 7;1.88kg;157900
1167;Lenovo;ThinkPad X1;2 in 1 Convertible;14;IPS Panel Touchscreen 2560x1440;Intel Core i7 6500U 2.5GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;1.27kg;233900
1168;Lenovo;V110-15ISK (i3-6006U/4GB/1TB/No;Notebook;156;1366x768;Intel Core i3 6006U 2.0GHz;4;1TB HDD;Intel HD Graphics 520;No OS;1.9kg;33900
1169;HP;15-BA015wm (E2-7110/4GB/500GB/W10);Notebook;156;1366x768;AMD E-Series 7110 1.8GHz;4;500GB HDD;AMD Radeon R2 Graphics;Windows 10;1.86kg;29700
1170;Lenovo;B51-80 (i5-6200U/8GB/1TB/Radeon;Notebook;156;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;1TB HDD;AMD Radeon R5 M330;No OS;2.32kg;59900
1171;Dell;Inspiron 7567;Gaming;156;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1TB HDD;Nvidia GeForce GTX 1050Ti;Windows 10;2.62kg;119900
1172;Dell;XPS 15;Notebook;156;IPS Panel Touchscreen / 4K Ultra HD 3840x2160;Intel Core i5 6300HQ 2.3GHz;8;256GB SSD;Nvidia GeForce 960M;Windows 10;2.04kg;225068
1173;HP;15-bw002nv (A6-9220/4GB/256GB/Radeon;Notebook;156;Full HD 1920x1080;AMD A6-Series A6-9220 2.5GHz;4;256GB SSD;AMD Radeon 520;Windows 10;1.91kg;47889
1174;MSI;GP72M 7REX;Gaming;173;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1050 Ti;Windows 10;2.7kg;149280
1175;Lenovo;ThinkPad T460s;Ultrabook;14;Full HD 1920x1080;Intel Core i7 6600U 2.6GHz;12;512GB SSD;Intel HD Graphics 520;Windows 7;1.4kg;229900
1176;Lenovo;B51-80 (i5-6200U/8GB/1008GB/Radeon;Notebook;156;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;1.0TB Hybrid;AMD Radeon R5 M330;Windows 10;2.5kg;78849
1177;HP;Spectre Pro;2 in 1 Convertible;133;Touchscreen 2560x1440;Intel Core i7 6600U 2.6GHz;8;512GB SSD;Intel HD Graphics 520;Windows 10;1.48kg;204100
1178;Lenovo;ThinkPad T460;Ultrabook;14;Full HD 1920x1080;Intel Core i7 6600U 2.6GHz;8;256GB SSD;Intel HD Graphics 520;Windows 7;1.7kg;149900
1179;MSI;GS40 Phantom;Gaming;14;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 970M;Windows 10;1.7kg;176900
1180;HP;Pavilion 15-cb003nv;Gaming;156;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1TB HDD;Nvidia GeForce GTX 1050;Windows 10;2.62kg;89900
1181;Lenovo;IdeaPad 310-15ISK;Notebook;156;1366x768;Intel Core i3 6006U 2.0GHz;8;1TB HDD;Intel HD Graphics 520;Windows 10;2.2kg;45900
1182;HP;250 G4;Notebook;156;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;No OS;2.1kg;47699
1183;Dell;Inspiron 7567;Gaming;156;4K Ultra HD 3840x2160;Intel Core i7 7700HQ 2.8GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050 Ti;Windows 10;2.62kg;149800
1184;Lenovo;ThinkPad T570;Notebook;156;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows 10;1.95kg;139000
1185;Lenovo;320-15ISK (i3-6006U/4GB/1TB/GeForce;Notebook;156;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;Nvidia GeForce 920MX ;Windows 10;2.2kg;46800
1186;HP;Stream 14-AX000nv;Notebook;14;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32GB Flash Storage;Intel HD Graphics 400;Windows 10;1.44kg;24900
1187;MSI;PL60 7RD;Gaming;156;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;1TB HDD;Nvidia GeForce GTX 1050;Windows 10;2.2kg;83900
1188;HP;250 G5;Notebook;156;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;1.96kg;67900
1189;HP;ProBook 450;Notebook;156;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;16;512GB SSD;Intel UHD Graphics 620;Windows 10;2.1kg;115900
1190;Asus;X553SA-XX021T (N3050/4GB/500GB/W10);Notebook;156;1366x768;Intel Celeron Dual Core N3050 1.6GHz;4;500GB HDD;Intel HD Graphics;Windows 10;2.2kg;36900
1191;Lenovo;V110-15ISK (i5-6200U/4GB/500GB/No;Notebook;156;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;No OS;2.1kg;39800
1192;Lenovo;IdeaPad 510-15IKB;Notebook;156;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;1TB HDD;Nvidia GeForce 940MX;No OS;2.2kg;70900
1193;Asus;UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10);Notebook;14;Full HD 1920x1080;Intel Core i3 7100U 2.4GHz;4;256GB SSD;Intel HD Graphics 620;Windows 10;2kg;76900
1194;Lenovo;B51-80 (i7-6500U/4GB/1008GB/FHD/W7);Notebook;156;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;4;1.0TB Hybrid;Intel HD Graphics 520;Windows 7;2.32kg;82500
1195;Lenovo;IdeaPad Y700-15ISK;Gaming;156;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;512GB SSD;Nvidia GeForce GTX 960;Windows 10;3.31kg;130500
1196;MSI;GS60 Ghost;Gaming;156;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 970M;Windows 10;1.91kg;215337
1197;HP;ProBook 450;Notebook;156;1366x768;Intel Core i3 6100U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Windows 10;2.07kg;65000
1198;Lenovo;ThinkPad X1;2 in 1 Convertible;14;IPS Panel Touchscreen 2560x1440;Intel Core i5 6200U 2.3GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;1.36kg;163700
1199;Lenovo;IdeaPad 310-15IKB;Ultrabook;156;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;6;256GB SSD;Nvidia GeForce 920M;Windows 10;1.54kg;83100
1200;Dell;Vostro 5568;Notebook;156;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Nvidia GeForce GT 940MX;Linux;1.98kg;89501
1201;Acer;Aspire 3;Notebook;156;1366x768;Intel Celeron Dual Core N3350 2GHz;4;500GB HDD;Intel HD Graphics 500;Windows 10;2.1kg;33300
1202;HP;Pavilion 15-BC000nv;Notebook;156;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;6;1TB HDD;Nvidia GeForce GTX 960M;Windows 10;2.18kg;79900
1203;Asus;Rog GL552VW-DM201T;Gaming;156;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;256GB SSD +  1TB HDD;Nvidia GeForce GTX 960M;Windows 10;2.591kg;90900
1204;Dell;Inspiron 5578;2 in 1 Convertible;156;Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;16;512GB SSD;Intel HD Graphics 620;Windows 10;2.09kg;117900
1205;Acer;Aspire E5-576G;Notebook;156;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;256GB SSD;Nvidia GeForce 940MX;Windows 10;2.23kg;69100
1206;Dell;XPS 13;Ultrabook;133;Quad HD+ / Touchscreen 3200x1800;Intel Core i5 6300U 2.4GHz;8;256GB SSD;Intel HD Graphics 520;Linux;1.23kg;109900
1207;Acer;Predator G9-793;Gaming;173;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows 10;4.2kg;259900
1208;Lenovo;Legion Y520-15IKBN;Gaming;156;IPS Panel Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;1TB HDD;Nvidia GeForce GTX 1050;Windows 10;2.4kg;81900
1209;Samsung;Chromebook Plus;2 in 1 Convertible;123;IPS Panel Touchscreen 2400x1600;Samsung Cortex A72&A53 2.0GHz;4;32GB Flash Storage;ARM Mali T860 MP4;Chrome OS;1.15kg;65900
1210;HP;250 G6;Notebook;156;1366x768;Intel Core i5 7200U 2.5GHz;4;500GB HDD;Intel HD Graphics 620;Windows 10;1.86kg;48500
1211;Apple;"MacBook 12""";Ultrabook;12;IPS Panel Retina Display 2304x1440;Intel Core M 1.1GHz;8;256GB Flash Storage;Intel HD Graphics 5300;Mac OS X;0.920kg;116300
1212;Dell;Inspiron 7378;2 in 1 Convertible;133;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows 10;1.6kg;119900
1213;HP;Pavilion Power;Notebook;156;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;12;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;Windows 10;2.21kg;132700
1214;Lenovo;V110-15ISK (i3-6006U/4GB/1TB/Radeon;Notebook;156;1366x768;Intel Core i3 6006U 2GHz;4;1TB HDD;AMD Radeon R5 M430;No OS;1.9kg;36800
1215;Asus;Rog G752VY-GC229T;Gaming;173;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;512GB SSD +  1TB HDD;Nvidia GeForce GTX 980M;Windows 10;4.3kg;215000
1216;Acer;Aspire 3;Notebook;156;1366x768;Intel Celeron Dual Core N3350 2GHz;4;1TB HDD;Intel HD Graphics 500;Linux;2.1kg;27200
1217;MSI;GS73VR 7RF;Gaming;173;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows 10;2.43kg;204890
1218;Dell;Inspiron 5567;Notebook;156;1366x768;Intel Core i3 6006U 2.0GHz;4;128GB SSD;AMD Radeon R7 M440;Windows 10;2.3kg;49900
1219;Lenovo;IdeaPad 310-15ISK;Notebook;156;1366x768;Intel Core i7 6500U 2.5GHz;8;500GB HDD;Nvidia GeForce 920MX;No OS;2.2kg;62900
1220;Dell;Inspiron 5579;2 in 1 Convertible;156;Full HD / Touchscreen 1920x1080;Intel Core i7 8550U 1.8GHz;16;512GB SSD;Intel UHD Graphics 620;Windows 10;2kg;128500
1221;Dell;XPS 13;Ultrabook;133;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7500U 2.7GHz;16;512GB SSD;Intel HD Graphics 620;Windows 10;1.2kg;268000
1222;Asus;FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce;Gaming;156;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1TB HDD;Nvidia GeForce GTX 1060;Windows 10;2.2kg;116900
1223;Dell;Inspiron 5567;Notebook;156;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;AMD Radeon R7 M445;Windows 10;2.36kg;88900
1224;HP;15-bs025nv (i5-7200U/8GB/256GB/W10);Notebook;156;1366x768;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows 10;1.91kg;57900
1225;Lenovo;IdeaPad 320-15AST;Notebook;156;1366x768;AMD E-Series 9000 2.2GHz;4;500GB HDD;AMD Radeon R2 Graphics;Windows 10;2.2kg;29900
1226;Acer;Aspire E5-774G;Notebook;173;1600x900;Intel Core i3 6006U 2.0GHz;8;1TB HDD;Nvidia GeForce 940MX;Windows 10;3.3kg;62900
1227;Asus;Rog Strix;Gaming;156;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows 10;2.2kg;244900
1228;Apple;"MacBook 12""";Ultrabook;12;IPS Panel Retina Display 2304x1440;Intel Core M 1.2GHz;8;512GB Flash Storage;Intel HD Graphics 515;Mac OS X;0.920kg;127900
1229;Asus;FX502VM-AS73 (i7-7700HQ/16GB/1TB;Notebook;156;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows 10;2.2kg;174900
1230;MSI;GS73VR Stealth;Gaming;173;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows 10;2.43kg;194899
1231;Dell;Inspiron 7579;2 in 1 Convertible;156;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows 10;2.191kg;99900
1232;Asus;ROG Strix;Gaming;173;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows 10;2.9kg;194900
1233;Acer;C740-C9QX (3205U/2GB/32GB/Chrome;Netbook;116;1366x768;Intel Celeron Dual Core 3205U 1.5GHz;2;32GB SSD;Intel HD Graphics;Chrome OS;1.3kg;17400
1234;Acer;E5 774G;Notebook;173;1600x900;Intel Core i3 6006U 2GHz;4;1TB HDD;Nvidia GeForce 940MX;Windows 10;3.3kg;59800
1235;Lenovo;IdeaPad 320-17IKB;Notebook;173;1600x900;Intel Core i5 7200U 2.5GHz;8;1TB HDD;Intel HD Graphics 620;No OS;2.8kg;53900
1236;Lenovo;IdeaPad Y700-15ISK;Gaming;156;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 960<U+039C>;Windows 10;2.6kg;127200
1237;Acer;SP714-51 (i7-7Y75/8GB/256GB/FHD/W10);2 in 1 Convertible;14;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 7Y75 1.3GHz;8;256GB SSD;Intel HD Graphics 615;Windows 10;1.2kg;114900
1238;Lenovo;Thinkpad T560;Notebook;156;IPS Panel Full HD 1920x1080;Intel Core i7 6600U 2.6GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;2.3kg;152900
1239;MSI;GP62MVR 6RF;Gaming;156;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows 10;2.2kg;147611
1240;HP;15-bw009nv (A12-9720P/6GB/1TB/Radeon;Notebook;156;Full HD 1920x1080;AMD A12-Series 9720P 2.7GHz;6;1TB HDD;AMD Radeon 530;Windows 10;2.1kg;52900
1241;Dell;Latitude E7270;Ultrabook;125;Full HD / Touchscreen 1920x1080;Intel Core i5 6300U 2.4GHz;8;256GB SSD;Intel HD Graphics 520;Windows 7;1.26kg;171337
1242;Dell;Inspiron 5578;2 in 1 Convertible;15;Full HD / Touchscreen 1920x1080;Intel Core i3 7100U 2.4GHz;4;500GB HDD;Intel HD Graphics 620;Windows 10;2.08kg;50900
1243;Asus;X540SA-RBPDN09 (N3710/4GB/1TB/W10);Notebook;156;1366x768;Intel Pentium Quad Core N3710 1.6GHz;4;1TB HDD;Intel HD Graphics 405;Windows 10;2.65kg;30900
1244;Dell;XPS 13;Ultrabook;133;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows 10;1.29kg;147700
1245;Dell;Vostro 3568;Notebook;156;1366x768;Intel Core i5 7200U 2.5GHz;4;1TB HDD;Intel HD Graphics 520;Linux;2.18kg;52186
1246;Lenovo;IdeaPad Y700-15ISK;Gaming;156;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 960M;Windows 10;2.6kg;102900
1247;MSI;GL62M 7RDX;Gaming;156;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;Windows 10;2.2kg;114900
1248;Lenovo;ThinkPad Yoga;Netbook;125;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.50GHz;16;512GB SSD;Intel HD Graphics 520;Windows 10;1.3kg;165000
1249;Razer;Blade Pro;Gaming;14;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1TB SSD;Nvidia GeForce GTX 1060;Windows 10;1.95kg;349900
1250;Dell;Inspiron 3567;Notebook;156;Touchscreen 1366x768;Intel Core i3 7100U 2.4GHz;8;1TB HDD;Intel HD Graphics 620;Windows 10;2.3kg;46901
1251;MSI;GE72VR Apache;Gaming;173;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows 10;2.7kg;159800
1252;Apple;MacBook Air;Ultrabook;116;1366x768;Intel Core i5 1.6GHz;4;256GB Flash Storage;Intel HD Graphics 6000;Mac OS X;1.08kg;95900
1253;HP;15-bs023nv (i3-6006U/4GB/1TB/FHD/W10);Notebook;156;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 520;Windows 10;2.1kg;47800
1254;HP;EliteBook 840;Ultrabook;14;2560x1440;Intel Core i7 6500U 2.5GHz;8;256GB SSD;Intel HD Graphics 520;Windows 7;1.54kg;219819
1255;Dell;Vostro 3559;Notebook;156;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Windows 7;2.24kg;73700
1256;MSI;GL62 6QF;Gaming;156;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 960M;Windows 10;2.3kg;116900
1257;Lenovo;ThinkPad 13;Notebook;133;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;16;512GB SSD;Intel HD Graphics 620;Windows 10;1.4kg;149900
1258;Lenovo;IdeaPad 320-15ABR;Notebook;156;Full HD 1920x1080;AMD A12-Series 9720P 3.6GHz;6;256GB SSD;AMD Radeon 530;Windows 10;2.2kg;59757
1259;Asus;ZenBook UX310UA-WB71;Ultrabook;133;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;1.45kg;128000
1260;Acer;Aspire ES1-572;Notebook;156;1366x768;Intel Core i3 6006U 2.0GHz;4;500GB HDD;Intel HD Graphics 520;Linux;2.4kg;36180
1261;Dell;Inspiron 7779;2 in 1 Convertible;173;Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;16;512GB SSD;Nvidia GeForce 940MX;Windows 10;2.77kg;179900
1262;HP;EliteBook 840;Notebook;14;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;4;256GB SSD;Intel HD Graphics 520;Windows 7;1.54kg;109999
1263;Asus;Rog GL553VE-FY052T;Gaming;156;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1050 Ti;Windows 10;2.5kg;160000
1264;Dell;Latitude 5480;Notebook;14;1366x768;Intel Core i5 7200U 2.5GHz;4;500GB HDD;Intel HD Graphics 620;Windows 10;1.6kg;87500
1265;Asus;Rog GL502VS;Gaming;156;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows 10;2.34kg;232500
1266;Lenovo;V510-15IKB (i5-7200U/8GB/256GB/FHD/No;Notebook;156;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;No OS;2.3kg;57300
1267;Dell;XPS 13;2 in 1 Convertible;133;Quad HD+ / Touchscreen 3200x1800;Intel Core i5 7Y54 1.2GHz;8;256GB SSD;Intel HD Graphics 615;Windows 10;1.24kg;181300
1268;Dell;Inspiron 3552;Notebook;156;1366x768;Intel Pentium Quad Core N3710 1.6GHz;4;500GB HDD;Intel HD Graphics;Linux;2.2kg;32400
1269;HP;255 G6;Notebook;156;1366x768;AMD A6-Series 9220 2.5GHz;4;500GB HDD;AMD Radeon R4 Graphics;Windows 10;1.86kg;39900
1270;Lenovo;IdeaPad 310-15ISK;Notebook;156;Full HD 1920x1080;Intel Core i3 6100U 2.3GHz;6;128GB SSD;Nvidia GeForce 920MX;Windows 10;2.4kg;56900
1271;Lenovo;ThinkPad L460;Notebook;14;IPS Panel Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;1.9kg;107200
1272;Dell;Inspiron 3552;Notebook;156;1366x768;Intel Pentium Quad Core N3700 1.6GHz;4;500GB HDD;Intel HD Graphics;Windows 10;2.2kg;44399
1273;Asus;X541NA-GO020T (N3350/4GB/1TB/W10);Notebook;156;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;Windows 10;2kg;33900
1274;Asus;Rog G752VT-GC073T;Gaming;173;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 970M;Windows 10;4.0kg;190000
1275;Dell;Vostro 3568;Notebook;156;1366x768;Intel Core i3 6006U 2GHz;4;500GB HDD;Intel HD Graphics 520;Windows 10;2.29kg;49000
1276;Lenovo;B51-80 (i7-6500U/8GB/1008GB/Radeon;Notebook;156;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;1.0TB Hybrid;AMD Radeon R5 M330;Windows 7;2.32kg;89500
1277;MSI;GE62 Apache;Gaming;156;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 960M;Windows 10;2.4kg;122900
1278;Lenovo;Yoga 500-14IBD;2 in 1 Convertible;14;Full HD / Touchscreen 1920x1080;Intel Core i5 6200U 2.3GHz;4;128GB SSD;Intel HD Graphics 520;Windows 10;1.8kg;83301
1279;Asus;ZenBook UX305CA-UBM1;Ultrabook;133;IPS Panel Full HD 1920x1080;Intel Core M 6Y30 0.9GHz;8;512GB SSD;Intel HD Graphics 515;Windows 10;1.2kg;72900
1280;Dell;Inspiron 3567;Notebook;156;1366x768;Intel Core i3 7100U 2.4GHz;6;1TB HDD;Intel HD Graphics 620;Windows 10;2.3kg;45900
1281;Acer;Aspire ES1-531;Notebook;156;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500GB HDD;Intel HD Graphics 400;Linux;2.4kg;28900
1282;Dell;Inspiron 3552;Notebook;156;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;500GB HDD;Intel HD Graphics;Windows 10;2.20kg;37900
1283;Lenovo;IdeaPad Y700-15ISK;Notebook;156;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1TB HDD;Nvidia GeForce GTX 960M;Windows 10;2.6kg;89900
1284;HP;Pavilion 15-AW003nv;Notebook;156;Full HD 1920x1080;AMD A9-Series 9410 2.9GHz;6;1.0TB Hybrid;AMD Radeon R7 M440;Windows 10;2.04kg;54999
1285;Dell;Inspiron 3567;Notebook;156;1366x768;Intel Core i7 7500U 2.7GHz;8;1TB HDD;AMD Radeon R5 M430;Linux;2.3kg;80599
1286;HP;Stream 11-Y000na;Netbook;116;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32GB Flash Storage;Intel HD Graphics 400;Windows 10;1.17kg;20900
1287;Asus;X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce;Notebook;156;1366x768;Intel Core i7 6500U 2.5GHz;4;500GB HDD;Nvidia GeForce 920M;Windows 10;2.2kg;72032
1288;Lenovo;Yoga 500-14ISK;2 in 1 Convertible;14;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.5GHz;4;128GB SSD;Intel HD Graphics 520;Windows 10;1.8kg;63800
1289;Lenovo;Yoga 900-13ISK;2 in 1 Convertible;133;IPS Panel Quad HD+ / Touchscreen 3200x1800;Intel Core i7 6500U 2.5GHz;16;512GB SSD;Intel HD Graphics 520;Windows 10;1.3kg;149900
1290;Lenovo;IdeaPad 100S-14IBR;Notebook;14;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;64GB Flash Storage;Intel HD Graphics;Windows 10;1.5kg;22900
1291;HP;15-AC110nv (i7-6500U/6GB/1TB/Radeon;Notebook;156;1366x768;Intel Core i7 6500U 2.5GHz;6;1TB HDD;AMD Radeon R5 M330;Windows 10;2.19kg;76400
1292;Asus;X553SA-XX031T (N3050/4GB/500GB/W10);Notebook;156;1366x768;Intel Celeron Dual Core N3050 1.6GHz;4;500GB HDD;Intel HD Graphics;Windows 10;2.2kg;36900
1293;Asus;ZenBook UX305CA-UBM1;Ultrabook;133;IPS Panel Full HD 1920x1080;Intel Core M 6Y30 0.9GHz;8;512GB SSD;Intel HD Graphics 515;Windows 10;1.2kg;72900
1294;Dell;Inspiron 3567;Notebook;156;1366x768;Intel Core i3 7100U 2.4GHz;6;1TB HDD;Intel HD Graphics 620;Windows 10;2.3kg;45900
1295;Acer;Aspire ES1-531;Notebook;156;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500GB HDD;Intel HD Graphics 400;Linux;2.4kg;28900
1296;Dell;Inspiron 3552;Notebook;156;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;500GB HDD;Intel HD Graphics;Windows 10;2.20kg;37900
1297;Lenovo;IdeaPad Y700-15ISK;Notebook;156;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1TB HDD;Nvidia GeForce GTX 960M;Windows 10;2.6kg;89900
1298;HP;Pavilion 15-AW003nv;Notebook;156;Full HD 1920x1080;AMD A9-Series 9410 2.9GHz;6;1.0TB Hybrid;AMD Radeon R7 M440;Windows 10;2.04kg;54999
1299;Dell;Inspiron 3567;Notebook;156;1366x768;Intel Core i7 7500U 2.7GHz;8;1TB HDD;AMD Radeon R5 M430;Linux;2.3kg;80599
